Year,Category,Nominee,Artist,Winner,Track_ID,Popularity,Danceability,Energy,Tempo
2014,Best Pop Duo/Group Performance,Say Something,A Great Big World With Christina Aguilera,True,78TKtlSLWK8pZAKKW3MyQL,58,0.453,0.146,137.905
2014,Best Pop Duo/Group Performance,Say Something,A Great Big World With Christina Aguilera,True,7xLhousIHDxoGgeJNhO4Ye,57,0.447,0.158,140.942
2014,Best Pop Duo/Group Performance,Say Something,A Great Big World With Christina Aguilera,True,6kRZfOZSuoi0Htg6gROKDz,40,0.456,0.101,139.896
2014,Best Pop Duo/Group Performance,Say Something,A Great Big World With Christina Aguilera,True,2fPb58e6f8KxejYDCaARwS,57,0.447,0.158,140.942
2014,Best Pop Duo/Group Performance,Say Something,A Great Big World With Christina Aguilera,True,1K5eqtrzScac7Kgk43VcHS,7,0.78,0.732,118.349
2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,True,357pRaRB0tID9c98Eg2TDn,0,0.665,0.443,122.872
2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,True,4aWqVlWZwVfuSTVucZrb65,0,0.665,0.443,122.872
2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,True,4kY9pd1AJwnxdThLArfvUb,0,0.665,0.443,122.872
2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,True,33jt3kYWjQzqn3xyYQ5ZEh,67,0.663,0.264,122.482
2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,True,5IztFgMSB1QcVh5UXEbZgF,0,0.665,0.443,122.872
2014,Best Rock Performance,Lazaretto,Jack White,True,3T76zPJz3tWL27FrjJe2ot,58,0.381,0.838,118.214
2014,Best Rock Song,Ain't It Fun,,True,6O5spqMgOR3Hk20NHCAPpC,1,0.606,0.893,103.985
2014,Best Rock Song,Ain't It Fun,,True,1j8z4TTjJ1YOdoFEDwJTQa,75,0.61,0.893,104.031
2014,Best Urban Contemporary Album,Girl,Pharrell Williams,True,0riQ5biFBQYCclYUACchr0,60,0.551,0.695,100.233
2014,Best Urban Contemporary Album,Girl,Pharrell Williams,True,4x94qgTeMEcwj4X1APUnpb,50,0.359,0.603,101.645
2014,Best Urban Contemporary Album,Girl,Pharrell Williams,True,63OB8oKmBUUYiRtrRtFCvX,60,0.605,0.615,172.211
2014,Best Rap Performance,I,Kendrick Lamar,True,2FQviMkaoixlgWuGL4u1EO,55,0.183,0.0896,76.923
2014,Best Rap Performance,I,Kendrick Lamar,True,14KYk4234ad6eQ2MhVzyla,44,0.548,0.131,63.016
2014,Best Rap Song,I,,True,2FQviMkaoixlgWuGL4u1EO,55,0.183,0.0896,76.923
2014,Best Rap Song,I,,True,14KYk4234ad6eQ2MhVzyla,44,0.548,0.131,63.016
2014,Best Country Solo Performance,Something In The Water,Carrie Underwood,True,0Trgs5CzLfcXagLE62j8AS,43,0.597,0.532,114.214
2014,Best Jazz Vocal Album,Beautiful Life,Dianne Reeves,True,6UEjbzhRCmyhtFpWXGWo0F,9,0.86,0.909,135.03
2014,Best Gospel Album,Help,Erica Campbell,True,2SmXJEhm1yJvXK6Hx4XAYT,51,0.837,0.554,117.012
2014,Best Blues Album,Step Back,Johnny Winter,True,1AwmctSHQw4UycrP2ROjem,24,0.611,0.983,150.006
2014,Best Blues Album,Step Back,Johnny Winter,True,0oHEiGSJjfLROTq55TEoFl,35,0.617,0.982,150.023
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,1zZh6zTXcDgvN0C6S1G4gU,65,0.405,0.3,162.355
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,6BtaOqGNg6mILnDL24RrdE,44,0.365,0.183,117.608
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,2IURcEXwXgzREzWkr2foxQ,0,0.601,0.777,119.963
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,1aJMAxzhtScf4nJCbXX1O2,0,0.601,0.777,119.963
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,0pyYnrVaTozvWUMpYHHqPB,27,0.522,0.897,203.382
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,2r4SZfjWhz3FiZxq8zilo0,18,0.506,0.63,174.084
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,0UTuVzQv9wDnzFAZnEJgc4,39,0.441,0.823,156.77
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,5ynxx6zC4dgzsMHLYQ04Dc,70,0.55,0.952,127.804
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,6jreFSOTUAViWjKyzOC4Kg,67,0.601,0.775,119.964
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,2PhQfN7qTx5JxIAlIGMscf,49,0.436,0.885,139.994
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,6QCchN5h6viTKPnoTavxHt,19,0.916,0.486,97.028
2014,Best Folk Album,Remedy,Old Crow Medicine Show,True,6sH7LTzonbkNleLPvk1Yie,49,0.607,0.705,120.986
2014,Best Compilation Soundtrack For Visual Media,Frozen,(Various Artists),True,6lknMmJZALXxx7emwwZWLX,76,0.706,0.633,110.005
2014,Best Compilation Soundtrack For Visual Media,Frozen,(Various Artists),True,4DkVMKiU48LNaLTiT0KPCc,26,0.544,0.824,144.968
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,0gVbkmFqq5fIkXtJJ3UTfM,51,0.599,0.349,147.913
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,6r8OnTtDrhKBIIYgzxrnZ1,55,0.46,0.319,145.765
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,39XzVJh1B4VCeXbKYHWDAG,23,0.716,0.375,101.596
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,02hLeVpizdFbyt7MaZ8aUr,21,0.68,0.154,120.076
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,0FhO4w1pI55ftgMVj8BlWn,21,0.724,0.873,147.994
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,2d7IETCZDoUUboXVFimOv2,21,0.545,0.957,155.011
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,0wqD6227o06O16rbekHAYZ,10,0.506,0.647,137.076
2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",True,3fxThbBnb37RSkDyb7RDaI,26,0.531,0.713,167.846
2014,Best Classical Instrumental Solo,Play,,True,4jp4Z02kzzg8gK0NmDGgml,70,0.52,0.798,101.944
2014,Best Classical Instrumental Solo,Play,,True,7o2G318KZiekaMH0tNEwQB,0,0.759,0.815,125.052
2014,Best Classical Instrumental Solo,Play,,True,1fRadkuwHEqwMuiY5ns15C,56,0.74,0.934,128.096
2014,Best Classical Instrumental Solo,Play,,True,1nyDWVPCP46z3SHrgoyGRe,52,0.744,0.926,129.949
2014,Best Music Video,Happy,Pharrell Williams,True,0nlqorVbqYB3haNKIAbajE,22,0.59,0.613,147.171
2014,Best Music Video,Happy,Pharrell Williams,True,34OVMKNbZGdYT04LRMx5w9,34,0.552,0.894,131.71
2014,Best Music Video,Happy,Pharrell Williams,True,1qdcYbBhlc9zmbAsKInyNl,0,0.697,0.515,101.977
2014,Best Music Video,Happy,Pharrell Williams,True,6OIsq9HutnCINDPQqmAjbz,57,0.51,0.805,171.957
2014,Best Music Video,Happy,Pharrell Williams,True,0cx3DUvLuL7iTJ6aUzAZNx,52,0.548,0.604,152.728
2014,Best Music Video,Happy,Pharrell Williams,True,6Xodd3wwjgU8FRqIX5fkgH,55,0.847,0.551,110.0
2013,Song Of The Year,Royals,,True,7E8osPOfj1L5OjlMCFC3aD,25,0.716,0.86,109.0
2013,Best Pop Solo Performance,Royals,Lorde,True,7E8osPOfj1L5OjlMCFC3aD,25,0.716,0.86,109.0
2013,Best Pop Instrumental Album,Steppin' Out,Herb Alpert,True,0tBTnrMcc91qKP9dHqhsS7,58,0.584,0.474,160.173
2013,Best Pop Instrumental Album,Steppin' Out,Herb Alpert,True,7zDzoMGQURPsfDsGOLookv,25,0.592,0.481,159.605
1993,Best Traditional Pop Vocal Performance,Steppin' Out,Tony Bennett,True,0tBTnrMcc91qKP9dHqhsS7,58,0.584,0.474,160.173
1993,Best Traditional Pop Vocal Performance,Steppin' Out,Tony Bennett,True,7zDzoMGQURPsfDsGOLookv,25,0.592,0.481,159.605
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,3Wd1EKFFLy7HZeZF7PEIge,0,0.509,0.781,128.002
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,0WKDzn96q4kY1Bpd9ExnkX,2,0.509,0.781,128.002
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,60wwxj6Dd9NJlirf84wr2c,75,0.509,0.781,128.0
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,2v8mIirSXpwpVwyBrUzAtT,0,0.552,0.873,125.059
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,0S79nxCc3Ctvs4Rnz4Ohu7,0,0.552,0.873,125.059
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,0RL2WXAISzvSDcwnwssLhA,0,0.552,0.873,125.059
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,5c6lM2zjAF6MFoD8C1hiBr,69,0.552,0.873,125.059
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,4qjCPbyCkFsEwHaZu1m6EO,35,0.576,0.533,104.975
2013,Best Dance Recording,Clarity,Zedd Featuring Foxes,True,7nMYIdyLvE97RYqvmMVwJX,28,0.526,0.0144,119.999
2013,Best Traditional Pop Vocal Album,To Be Loved,Michael Bublé,True,10ImcQk9tihY1EKMDIbvXJ,70,0.356,0.176,170.425
2013,Best Rock Performance,Radioactive,Imagine Dragons,True,5Ks6WjdcWV3FBaNJiYx4IF,8,0.593,0.746,67.939
2013,Best Rock Performance,Radioactive,Imagine Dragons,True,2okeBtFNVJ4n33NEV1RxBm,59,0.527,0.695,142.922
2013,Best Rock Performance,Radioactive,Imagine Dragons,True,62yJjFtgkhUrXktIoSjgP2,80,0.448,0.784,136.245
2013,Best Metal Performance,God Is Dead?,Black Sabbath,True,3IKJNHnVZ2bXGjAFBJiUYo,58,0.379,0.726,120.012
2013,Best R&B Performance,Something,Snarky Puppy With Lalah Hathaway,True,0ummD95aMfyssMGkd2pV6f,21,0.695,0.714,116.035
2013,Best R&B Performance,Something,Snarky Puppy With Lalah Hathaway,True,6LHXb1sGs72iTmpSr0603b,63,0.556,0.939,127.992
2013,Best R&B Performance,Something,Snarky Puppy With Lalah Hathaway,True,6RBY5ToIdDyhM1JNxEYqhd,50,0.395,0.853,175.233
2013,Best R&B Album,Girl On Fire,Alicia Keys,True,4esOae7i4rqTbAu9o5Pxco,77,0.482,0.706,92.513
2013,Best Country Solo Performance,Wagon Wheel,Darius Rucker,True,2XgGdD5d2MW4RNx8KnIjVh,67,0.621,0.403,145.523
2013,Best Country Solo Performance,Wagon Wheel,Darius Rucker,True,7nzbdPYlaoVjV42rzBWStH,1,0.535,0.661,148.121
2013,Best Country Solo Performance,Wagon Wheel,Darius Rucker,True,3hDSiWsdRj4e6iDV9Pc3tq,0,0.535,0.661,148.121
2013,Best Country Solo Performance,Wagon Wheel,Darius Rucker,True,3xdjjKMcMOFgo1eQrfbogM,78,0.537,0.66,148.096
2013,Best Regional Mexican Music Album (Including Tejano),A Mi Manera,Mariachi Divas De Cindy Shea,True,4Kp8KPdrC8S0CVR6CzS48Z,30,0.235,0.932,203.722
2013,Best Regional Mexican Music Album (Including Tejano),A Mi Manera,Mariachi Divas De Cindy Shea,True,5Rxorr8TddGy6QMegXHPPV,22,0.241,0.369,75.54
2013,Best Regional Mexican Music Album (Including Tejano),A Mi Manera,Mariachi Divas De Cindy Shea,True,3mDwh1BzfsDeP3KOL9OyrW,31,0.403,0.451,73.99
2013,Best Score Soundtrack For Visual Media,Skyfall,,True,6VObnIkLVruX4UVyxWhlqm,78,0.346,0.552,75.881
2013,Best Score Soundtrack For Visual Media,Skyfall,,True,77WO0JSWRfhu0ek3Zp2amk,47,0.356,0.925,76.543
2013,Best Score Soundtrack For Visual Media,Skyfall,,True,6VObnIkLVruX4UVyxWhlqm,77,0.346,0.552,75.881
2013,Best Song Written For Visual Media,Skyfall,"Adele Adkins & Paul Epworth, songwriters (Adele)",True,6VObnIkLVruX4UVyxWhlqm,78,0.346,0.552,75.881
2013,Best Song Written For Visual Media,Skyfall,"Adele Adkins & Paul Epworth, songwriters (Adele)",True,77WO0JSWRfhu0ek3Zp2amk,47,0.356,0.925,76.543
2013,Best Song Written For Visual Media,Skyfall,"Adele Adkins & Paul Epworth, songwriters (Adele)",True,6VObnIkLVruX4UVyxWhlqm,77,0.346,0.552,75.881
2012,Record Of The Year,Somebody That I Used To Know,Gotye Featuring Kimbra,True,0Bb9oRoN3suM9iiIwzHtmX,49,0.503,0.123,183.571
2012,Record Of The Year,Somebody That I Used To Know,Gotye Featuring Kimbra,True,100lHmeZbp3OvinYgotmVc,59,0.6,0.639,119.962
2012,Record Of The Year,Somebody That I Used To Know,Gotye Featuring Kimbra,True,6126lbKcz91f4wgSwBF0vG,39,0.749,0.332,128.9
2012,Record Of The Year,Somebody That I Used To Know,Gotye Featuring Kimbra,True,6JBX1drGsMrTE8JrAYYoou,62,0.457,0.939,136.064
2012,Best Pop Duo/Group Performance,Somebody That I Used To Know,Gotye Featuring Kimbra,True,0Bb9oRoN3suM9iiIwzHtmX,49,0.503,0.123,183.571
2012,Best Pop Duo/Group Performance,Somebody That I Used To Know,Gotye Featuring Kimbra,True,100lHmeZbp3OvinYgotmVc,59,0.6,0.639,119.962
2012,Best Pop Duo/Group Performance,Somebody That I Used To Know,Gotye Featuring Kimbra,True,6126lbKcz91f4wgSwBF0vG,39,0.749,0.332,128.9
2012,Best Pop Duo/Group Performance,Somebody That I Used To Know,Gotye Featuring Kimbra,True,6JBX1drGsMrTE8JrAYYoou,62,0.457,0.939,136.064
2012,Album Of The Year,Babel,Mumford & Sons,True,0ZnwzjB40zdTZrEwPvaRqG,60,0.883,0.366,107.998
2012,Album Of The Year,Babel,Mumford & Sons,True,3JCh1ZWn1gG6hnfgLXh8XL,36,0.583,0.887,150.12
2012,Song Of The Year,We Are Young,,True,1zugfOhn6BebboqGcpUlba,50,0.378,0.554,91.977
2012,Song Of The Year,We Are Young,,True,72H6a9rO7PrY5CFfe7TIKF,25,0.501,0.705,173.934
2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,True,3CrsuTJomWZmeXIvKhV45l,66,0.563,0.678,127.883
2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,True,0VeoSHlgashtg5JYPJjl15,61,0.267,0.67,191.883
2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,True,0ilYc7Zx4qAoTxjJAJOGAy,7,0.712,0.64,122.004
2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,True,4TeLaDmBpXnXtzvlY353yD,0,0.453,0.7,164.173
2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,True,39kRrigwHt5zPjzUPquUZp,44,0.586,0.729,191.928
2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,True,571eGmDntJ9yaDXJvLzeLQ,20,0.413,0.916,75.076
2007,Best Rap Solo Performance,Stronger,Kanye West,True,3CrsuTJomWZmeXIvKhV45l,66,0.563,0.678,127.883
2007,Best Rap Solo Performance,Stronger,Kanye West,True,0VeoSHlgashtg5JYPJjl15,61,0.267,0.67,191.883
2007,Best Rap Solo Performance,Stronger,Kanye West,True,0ilYc7Zx4qAoTxjJAJOGAy,7,0.712,0.64,122.004
2007,Best Rap Solo Performance,Stronger,Kanye West,True,4TeLaDmBpXnXtzvlY353yD,0,0.453,0.7,164.173
2007,Best Rap Solo Performance,Stronger,Kanye West,True,39kRrigwHt5zPjzUPquUZp,44,0.586,0.729,191.928
2007,Best Rap Solo Performance,Stronger,Kanye West,True,571eGmDntJ9yaDXJvLzeLQ,20,0.413,0.916,75.076
2012,Best Rock Performance,Lonely Boy,The Black Keys,True,5G1sTBGbZT5o4PNRc75RKI,73,0.356,0.872,166.3
2012,Best Rock Performance,Lonely Boy,The Black Keys,True,4jKod1DGOTaRTe4r498AEW,20,0.587,0.599,123.725
2012,Best Rock Performance,Lonely Boy,The Black Keys,True,6wGMLoEqD2k3RBXFHD0yUp,56,0.588,0.598,123.724
2012,Best Rock Song,Lonely Boy,,True,5G1sTBGbZT5o4PNRc75RKI,73,0.356,0.872,166.3
2012,Best Rock Song,Lonely Boy,,True,4jKod1DGOTaRTe4r498AEW,20,0.587,0.599,123.725
2012,Best Rock Song,Lonely Boy,,True,6wGMLoEqD2k3RBXFHD0yUp,56,0.588,0.598,123.724
2012,Best Rock Album,El Camino,The Black Keys,True,5mMvCh8xXC2F6fkgPK5z9z,32,0.597,0.701,100.008
2012,Best R&B Performance,Climax,Usher,True,4Rfze8E9xn6DfHDLpoh2m5,13,0.493,0.948,139.992
2012,Best Urban Contemporary Album,Channel Orange,Frank Ocean,True,4sKGkVi8boc00JTpw7aVB7,42,0.805,0.716,119.955
2012,Best Rap Album,Take Care,Drake,True,7tirhoEiNOaHD2RYrjt1k9,51,0.805,0.637,120.039
2012,Best Rap Album,Take Care,Drake,True,0D2m3GX6mNfNB6dKJQjCgM,49,0.567,0.865,110.851
2012,Best Gospel/Contemporary Christian Music Performance,"10,000 Reasons (Bless The Lord)",Matt Redman,True,4Aa5v0LJ8VoJAt68deFiPf,41,0.27,0.264,73.016
2012,Best Contemporary Christian Music Song,"10,000 Reasons (Bless The Lord)",,True,4Aa5v0LJ8VoJAt68deFiPf,41,0.27,0.264,73.016
2012,Best Gospel Album,Gravity,Lecrae,True,4oa14QBfWRDfJy2agySy0L,67,0.27,0.275,168.964
2012,Best Gospel Album,Gravity,Lecrae,True,3wBzbRG2OnmKl9jYyR6umu,34,0.462,0.613,137.7
2012,Best Gospel Album,Gravity,Lecrae,True,2mFea4DOhY3iShay4BQ0se,49,0.117,0.256,92.671
2012,Best Gospel Album,Gravity,Lecrae,True,0oixvwgoGm4wV8go7pK2zJ,59,0.586,0.868,123.839
2012,Best Gospel Album,Gravity,Lecrae,True,5DhcUBjJbFk2crXo2CgiKO,48,0.77,0.693,125.011
2012,Best Gospel Album,Gravity,Lecrae,True,5tcZPB2Cyj3FdB5nQW2Gog,48,0.405,0.917,174.045
2012,Best Gospel Album,Gravity,Lecrae,True,3DEOsCKFcseZtobrpOH2J7,46,0.405,0.917,174.045
2012,Best Gospel Album,Gravity,Lecrae,True,5qCpcgqwL1Hum85sAQz3W7,55,0.631,0.862,149.939
2012,Best Gospel Album,Gravity,Lecrae,True,1eV81a6H4xDdpi8r2C4tQT,64,0.783,0.616,125.023
2012,Best Gospel Album,Gravity,Lecrae,True,7elWHQx6ONpP4sENVU5c97,11,0.172,0.0701,119.596
2012,Best Gospel Album,Gravity,Lecrae,True,0xSqHQ5wv80hNkpU50vPc7,51,0.442,0.14,60.307
2012,Best Gospel Album,Gravity,Lecrae,True,1s1G7P7dp7M5v8Jo4ZikMT,55,0.389,0.92,172.053
2012,Best Gospel Album,Gravity,Lecrae,True,2arir9Fflyqh00LWlOxaym,45,0.8,0.62,125.004
2012,Best Gospel Album,Gravity,Lecrae,True,3SktMqZmo3M9zbB7oKMIF7,72,0.753,0.326,123.799
2012,Best Gospel Album,Gravity,Lecrae,True,1eV81a6H4xDdpi8r2C4tQT,63,0.783,0.616,125.023
2012,Best Gospel Album,Gravity,Lecrae,True,2arir9Fflyqh00LWlOxaym,44,0.8,0.62,125.004
2012,Best Gospel Album,Gravity,Lecrae,True,3QMAcZ4WHnBXymXRzvbSht,18,0.473,0.574,137.898
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,4oa14QBfWRDfJy2agySy0L,67,0.27,0.275,168.964
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,3wBzbRG2OnmKl9jYyR6umu,34,0.462,0.613,137.7
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,2mFea4DOhY3iShay4BQ0se,49,0.117,0.256,92.671
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,0oixvwgoGm4wV8go7pK2zJ,59,0.586,0.868,123.839
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,5DhcUBjJbFk2crXo2CgiKO,48,0.77,0.693,125.011
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,5tcZPB2Cyj3FdB5nQW2Gog,48,0.405,0.917,174.045
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,3DEOsCKFcseZtobrpOH2J7,46,0.405,0.917,174.045
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,5qCpcgqwL1Hum85sAQz3W7,55,0.631,0.862,149.939
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,1eV81a6H4xDdpi8r2C4tQT,64,0.783,0.616,125.023
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,7elWHQx6ONpP4sENVU5c97,11,0.172,0.0701,119.596
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,0xSqHQ5wv80hNkpU50vPc7,51,0.442,0.14,60.307
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,1s1G7P7dp7M5v8Jo4ZikMT,55,0.389,0.92,172.053
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,2arir9Fflyqh00LWlOxaym,45,0.8,0.62,125.004
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,3SktMqZmo3M9zbB7oKMIF7,72,0.753,0.326,123.799
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,1eV81a6H4xDdpi8r2C4tQT,63,0.783,0.616,125.023
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,2arir9Fflyqh00LWlOxaym,44,0.8,0.62,125.004
2008,Best Solo Rock Vocal Performance,Gravity,John Mayer,True,3QMAcZ4WHnBXymXRzvbSht,18,0.473,0.574,137.898
2011,Record Of The Year,Rolling In The Deep,Adele,True,4OSBTYWVwsQhGLF9NHvIbR,81,0.73,0.769,104.948
2011,Song Of The Year,Rolling In The Deep,,True,4OSBTYWVwsQhGLF9NHvIbR,81,0.73,0.769,104.948
2011,Best Short Form Music Video,Rolling In The Deep,Adele,True,4OSBTYWVwsQhGLF9NHvIbR,81,0.73,0.769,104.948
2011,Best Pop Solo Performance,Someone Like You,Adele,True,6VtoP2sJt5oCmPOQIve2sf,57,0.439,0.207,136.514
2011,Best Pop Solo Performance,Someone Like You,Adele,True,3bNv3VuUOKgrf5hu3YcuRo,81,0.556,0.319,135.187
2011,Best Pop Solo Performance,Someone Like You,Adele,True,3DxdhEcJjs30WFzUgQOVrw,9,0.373,0.646,64.941
2011,Best Pop Solo Performance,Someone Like You,Adele,True,4DMh4qSlqDlquSNEW2nji6,43,0.288,0.0154,71.401
2011,Best Pop Duo/Group Performance,Body And Soul,Tony Bennett & Amy Winehouse,True,69aOeHaVpr4dxUWBW6F4Rb,42,0.532,0.432,109.112
2011,Best Rock Performance,Walk,Foo Fighters,True,1NaHqvYJ48wdyQZMkNnUUr,0,0.428,0.704,116.898
2011,Best Rock Performance,Walk,Foo Fighters,True,1BH3rSiixIJhXe3viUeMAN,60,0.697,0.883,121.963
2011,Best Rock Performance,Walk,Foo Fighters,True,7fcfNW0XxTWlwVlftzfDOR,74,0.43,0.704,118.242
2011,Best Rock Performance,Walk,Foo Fighters,True,6m3Rrv81DPaSPw4azvVUid,53,0.262,0.0111,134.731
2011,Best Rock Performance,Walk,Foo Fighters,True,76Je5Wklky23mVoxiRszcN,70,0.234,0.865,137.107
2011,Best Rock Performance,Walk,Foo Fighters,True,41vUI66skZegzFHxwMkk8t,0,0.817,0.512,130.04
2011,Best Rock Song,Walk,,True,1NaHqvYJ48wdyQZMkNnUUr,0,0.428,0.704,116.898
2011,Best Rock Song,Walk,,True,1BH3rSiixIJhXe3viUeMAN,60,0.697,0.883,121.963
2011,Best Rock Song,Walk,,True,7fcfNW0XxTWlwVlftzfDOR,74,0.43,0.704,118.242
2011,Best Rock Song,Walk,,True,6m3Rrv81DPaSPw4azvVUid,53,0.262,0.0111,134.731
2011,Best Rock Song,Walk,,True,76Je5Wklky23mVoxiRszcN,70,0.234,0.865,137.107
2011,Best Rock Song,Walk,,True,41vUI66skZegzFHxwMkk8t,0,0.817,0.512,130.04
2011,Best R&B Performance,Is This Love,Corinne Bailey Rae,True,78FzQfooQzB43sGzlpI2At,57,0.493,0.747,90.239
2011,Best R&B Performance,Is This Love,Corinne Bailey Rae,True,6JRLFiX9NJSoRRKxowlBYr,76,0.776,0.559,122.242
2011,Best Country Album,Own The Night,Lady Antebellum,True,73yiAXig9qPlUYYAQGTT8F,44,0.58,0.914,149.969
2011,Best Country Album,Own The Night,Lady Antebellum,True,2PZKWmPAK32WXW8hMLN1lS,20,0.578,0.913,147.051
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,4LTeNJlLwIgMTPPyR0KaDP,54,0.635,0.444,159.962
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,0VSbESTIeUvBjF9GbzF201,19,0.571,0.698,141.441
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,7uHRKSQ9WIlBBuBY7BHcbq,71,0.613,0.339,106.582
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,76jsRad7afsqb8Hv2wVhfU,38,0.227,0.484,79.98
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,6PAr1wwpxJQhHn2c6wKN4O,55,0.796,0.495,120.001
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,6xiGRIgBOsQPdzYfiHDESZ,41,0.607,0.737,77.493
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,0y4iXXlpVFJSQjlx0vQ3MZ,57,0.763,0.457,117.996
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,1QY1XwW35qIyzavlWOCcZo,56,0.725,0.407,107.991
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,4SMvzsQDI2SNHDwfcWM7kr,53,0.695,0.505,107.983
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,7uEa0ecZ1hPMcv5IKuoDIJ,16,0.604,0.982,166.352
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,2o4u19nlQWOGg5mLanT7Pg,64,0.435,0.666,176.431
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,1GJlkXmjjXrEDMBbFXUUqp,29,0.383,0.481,66.745
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,5EwwwdsQfKI8ZnFG93j5Zu,56,0.45,0.898,127.983
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,6PAr1wwpxJQhHn2c6wKN4O,54,0.796,0.495,120.001
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,3jl1I9gvCXo5V9hu4hYGLY,47,0.434,0.768,151.993
2011,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White",True,6ChFsa3xElTTIJAo460out,44,0.554,0.705,118.008
